svt_channel_id, amplitude, t0, tp, tp2
18861,2984.67,19.66,52.6,13.36
18862,3020.82,19.44,52.77,13.4
18863,3020.82,19.44,52.77,13.4
18864,3015.61,20.17,51.86,13.44
18865,2937.85,19.66,51.85,13.67
18866,2942.2,19.45,51.26,13.71
18867,2997.67,19.85,50.65,13.47
18868,3384.19,21.44,62.68,8.75
18869,3380.62,21.5,62.86,8.7
18870,3048.95,19.67,52.31,13.07
18871,3048.95,19.67,52.31,13.07
18872,3027.48,20.34,51.24,13.47
18873,2952.72,19.7,51.64,13.61
18874,2949.39,19.62,50.91,13.71
18875,2972.91,19.74,50.66,13.81
18876,3027.51,19.89,52.48,13.3
18877,2997.2,20.04,52.39,13.26
18878,3015.52,19.65,51.81,13.43
18879,3015.52,19.65,51.81,13.43
18880,3042.93,19.93,51.26,13.54
18881,2959.61,19.34,51.51,13.73
18882,2969.63,19.34,51.1,13.76
18883,2988.88,19.69,51.29,13.71
18884,3049.77,19.66,51.89,13.41
18885,3014.97,19.78,52.53,13.33
18886,3059.93,19.69,52.49,13.37
18887,3059.93,19.69,52.49,13.37
18888,3074.39,20.03,51.77,13.52
18889,2987.1,19.34,50.74,13.9
18890,2978.79,19.34,50.82,13.86
18891,3006.64,19.82,50.44,13.82
18892,3058.84,19.82,52.21,13.34
18893,3039.53,19.82,52.84,13.31
18894,3071.32,19.67,52.65,13.35
18895,3071.32,19.67,52.65,13.35
18896,3078.77,20.21,51.57,13.53
18897,3009.32,19.48,51.81,13.73
18898,2998.25,19.36,50.94,13.84
18899,3013.29,19.78,50.79,13.81
18900,3084.8,19.89,52.83,13.25
18901,3048.67,19.85,53.43,13.2
18902,3084.51,19.71,52.55,13.33
18903,3084.51,19.71,52.55,13.33
18904,3106.85,20.24,51.99,13.43
18905,3022.18,19.43,51.31,13.82
18906,3003.88,19.32,51.3,13.81
18907,3034.23,19.54,50.86,13.88
18908,3098.57,19.79,52.97,13.29
18909,3063.72,19.84,53.39,13.25
18910,3090.69,19.63,52.87,13.34
18911,3090.69,19.63,52.87,13.34
18912,3109.58,20.34,52.23,13.39
18913,3007.57,19.45,51.79,13.69
18914,3003.66,19.44,51.95,13.7
18915,3001.99,19.5,51.43,13.82
18916,3068.53,19.66,52.83,13.34
18917,3043.27,19.66,52.59,13.36
18918,3068.5,19.58,53.41,13.3
18919,3068.5,19.58,53.41,13.3
18920,3085.41,20.21,52.26,13.36
18921,2994.98,19.42,52.06,13.7
18922,2991.36,19.28,52.35,13.66
18923,2998.58,19.38,51.28,13.84
18924,3069.08,19.64,53.86,13.19
18925,3035.53,19.61,53.49,13.29
18926,3057.26,19.68,53.66,13.15
18927,3057.26,19.68,53.66,13.15
18928,3089.63,20.27,53.1,13.24
18929,3000.3,19.35,52.85,13.6
18930,2994.6,19.26,52.89,13.55
18931,2986.24,19.33,51.94,13.77
18932,3050.99,19.53,54.44,13.13
18933,3010.66,19.56,54.61,13.13
18934,3046.09,19.45,54.57,13.09
18935,3046.09,19.45,54.57,13.09
18936,3080.51,20.03,54.11,13.12
18937,3006.87,19.25,54.05,13.39
18938,2986.12,19.08,53.89,13.41
18939,2997.47,19.01,53.55,13.55
18940,3044.93,19.22,55.68,12.96
18941,3018.74,19.04,55.77,13.01
18942,3029.99,18.41,55.82,13.16
18943,3029.99,18.41,55.82,13.16
18944,3088.67,20.55,57.87,12.04
18945,3088.67,20.55,57.87,12.04
18946,3116.95,20.07,57.64,12.23
18947,3080.9,19.76,57.17,12.53
18948,3150.6,19.72,58.31,12.14
18949,3132.99,19.74,58.1,12.22
18950,3151.79,19.72,57.91,12.23
18951,3151.79,19.72,57.91,12.23
18952,3143.14,20.13,56.73,12.4
18953,3110.01,19.67,56.34,12.63
18954,3135.69,19.44,56.11,12.68
18955,3125.62,19.44,55.84,12.84
18956,3194.33,19.58,57.48,12.33
18957,3171.79,19.77,57.19,12.33
18958,3190.6,19.47,56.7,12.46
18959,3190.6,19.47,56.7,12.46
18960,3146.31,20.08,56.0,12.53
18961,3141.61,19.57,55.46,12.74
18962,3145.14,19.37,55.11,12.86
18963,3140.46,19.66,55.17,12.82
18964,3182.18,19.62,56.63,12.43
18965,3179.83,19.75,56.66,12.43
18966,3205.11,19.6,56.08,12.51
18967,3205.11,19.6,56.08,12.51
18968,3153.09,20.16,55.52,12.57
18969,3138.47,19.69,55.41,12.78
18970,3156.51,19.58,55.06,12.81
18971,3138.63,19.62,54.29,12.96
18972,3200.56,19.7,56.44,12.45
18973,3191.57,19.87,56.14,12.45
18974,3198.99,19.64,55.96,12.55
18975,3198.99,19.64,55.96,12.55
18976,3186.06,20.38,55.4,12.55
18977,3178.36,19.8,54.75,12.82
18978,3204.21,19.64,54.64,12.85
18979,3178.99,19.64,53.71,13.02
18980,3244.06,19.82,56.03,12.47
18981,3212.64,19.9,55.82,12.49
18982,3221.81,19.66,55.22,12.66
18983,3221.81,19.66,55.22,12.66
18984,3193.55,20.24,54.63,12.66
18985,3183.6,19.78,54.19,12.9
18986,3206.13,19.74,53.7,12.92
18987,3186.79,19.78,53.84,13.0
18988,3238.83,19.83,54.97,12.58
18989,3217.56,19.97,55.51,12.49
18990,3234.77,19.81,55.25,12.59
18991,3234.77,19.81,55.25,12.59
18992,3196.96,20.35,54.55,12.66
18993,3180.08,19.92,54.31,12.86
18994,3203.65,19.87,53.94,12.9
18995,3191.79,19.88,53.23,13.06
18996,3237.62,20.05,55.69,12.46
18997,3221.35,20.09,55.41,12.47
18998,3237.55,19.85,55.28,12.61
18999,3237.55,19.85,55.28,12.61
19000,3201.34,20.35,54.31,12.7
19001,3182.64,19.93,53.98,12.88
19002,3201.81,19.78,53.47,12.95
19003,3191.17,20.11,53.89,12.87
19004,3229.14,20.14,55.2,12.47
19005,3214.42,20.2,55.01,12.5
19006,3203.71,19.82,54.63,12.67
19007,3203.71,19.82,54.63,12.67
19008,3191.17,20.16,54.21,12.68
19009,3181.73,19.57,54.04,12.92
19010,3200.89,19.76,53.9,12.88
19011,3193.58,19.91,53.68,12.94
19012,3226.15,20.05,55.56,12.4
19013,3230.47,20.13,55.28,12.42
19014,3220.17,19.92,54.75,12.57
19015,3220.17,19.92,54.75,12.57
19016,3211.91,20.25,54.21,12.74
19017,3186.72,19.67,54.19,12.96
19018,3205.75,19.54,53.53,13.03
19019,3182.99,19.85,53.3,13.0
19020,3249.09,20.02,55.38,12.48
19021,3213.27,20.12,55.26,12.48
19022,3237.65,20.01,54.99,12.57
19023,3237.65,20.01,54.99,12.57
19024,3209.99,20.31,54.61,12.7
19025,3203.2,19.78,54.08,12.96
19026,3201.96,19.65,53.92,12.99
19027,3200.44,19.85,53.26,13.06
19028,3242.68,20.05,55.49,12.43
19029,3223.32,20.08,54.87,12.56
19030,3235.83,19.81,54.72,12.65
19031,3235.83,19.81,54.72,12.65
19032,3227.41,20.46,54.47,12.65
19033,3207.33,19.7,53.99,13.0
19034,3229.05,19.59,53.45,13.06
19035,3205.14,19.73,53.62,13.07
19036,3247.74,19.96,55.29,12.53
19037,3243.56,20.02,55.24,12.53
19038,3250.03,19.9,55.14,12.59
19039,3250.03,19.9,55.14,12.59
19040,3247.7,20.37,54.24,12.72
19041,3201.93,19.81,54.51,12.9
19042,3213.75,19.64,53.9,12.95
19043,3186.74,19.64,53.54,13.11
19044,3244.92,19.95,55.6,12.49
19045,3237.86,19.99,55.42,12.54
19046,3255.78,19.97,55.4,12.52
19047,3255.78,19.97,55.4,12.52
19048,3228.81,20.44,54.68,12.61
19049,3211.58,19.73,54.57,12.88
19050,3244.77,19.55,54.05,12.96
19051,3209.55,19.69,53.74,13.03
19052,3250.79,19.88,55.79,12.48
19053,3254.09,19.96,56.09,12.42
19054,3255.15,19.94,56.52,12.46
19055,3255.15,19.94,56.52,12.46
19056,3238.92,20.29,55.1,12.59
19057,3229.1,19.68,54.69,12.86
19058,3248.58,19.68,54.54,12.8
19059,3219.95,19.59,54.05,13.01
19060,3277.18,19.84,56.48,12.37
19061,3253.5,19.93,56.68,12.35
19062,3273.07,19.89,56.29,12.36
19063,3273.07,19.89,56.29,12.36
19064,3252.62,20.11,55.0,12.58
19065,3229.32,19.56,55.55,12.71
19066,3252.11,19.53,55.54,12.66
19067,3236.96,19.37,55.08,12.86
19068,3289.18,19.51,57.14,12.29
19069,3257.47,19.35,57.16,12.34
19070,3254.5,18.75,57.51,12.49
19071,3254.5,18.75,57.51,12.49
19072,3291.27,21.06,56.8,12.28
19073,3291.27,21.06,56.8,12.28
19074,3296.1,20.33,55.38,12.68
19075,3308.32,20.25,55.02,12.87
19076,3370.52,19.97,55.5,12.7
19077,3337.42,20.1,55.44,12.72
19078,3314.53,19.74,54.44,12.88
19079,3314.53,19.74,54.44,12.88
19080,3278.29,20.27,54.12,12.95
19081,3260.79,19.9,53.82,13.13
19082,3275.31,19.62,53.49,13.18
19083,3315.67,19.78,53.2,13.27
19084,3357.62,19.79,54.86,12.87
19085,3325.84,19.92,54.85,12.84
19086,3299.83,19.59,53.4,13.04
19087,3299.83,19.59,53.4,13.04
19088,3278.75,20.39,53.25,12.97
19089,3263.75,19.84,53.32,13.17
19090,3271.96,19.54,52.94,13.29
19091,3293.95,19.92,52.36,13.3
19092,3354.63,19.76,53.86,12.97
19093,3319.93,19.98,54.23,12.94
19094,3296.26,19.61,53.08,13.09
19095,3296.26,19.61,53.08,13.09
19096,3272.4,20.39,53.25,13.0
19097,3251.09,20.16,53.57,13.03
19098,3262.23,19.86,52.72,13.19
19099,3285.18,19.94,52.47,13.28
19100,3346.61,19.98,53.9,12.89
19101,3301.55,19.98,54.13,12.87
19102,3281.92,19.59,52.37,13.21
19103,3281.92,19.59,52.37,13.21
19104,3275.32,20.49,52.34,13.05
19105,3235.75,19.92,52.24,13.27
19106,3250.12,19.73,51.58,13.39
19107,3273.17,20.04,51.76,13.31
19108,3327.66,20.1,52.97,12.95
19109,3298.85,20.01,52.87,13.03
19110,3291.46,19.76,52.32,13.11
19111,3291.46,19.76,52.32,13.11
19112,3272.29,20.62,52.2,13.04
19113,3262.32,20.1,51.96,13.21
19114,3261.53,19.98,51.82,13.31
19115,3274.89,20.21,52.12,13.23
19116,3335.3,20.09,52.58,12.98
19117,3300.31,20.22,52.64,12.96
19118,3278.84,19.86,51.71,13.13
19119,3278.84,19.86,51.71,13.13
19120,3244.88,20.48,52.57,12.97
19121,3232.42,20.14,51.94,13.2
19122,3257.39,20.12,51.85,13.19
19123,3273.28,20.36,51.82,13.18
19124,3319.24,20.3,53.13,12.87
19125,3293.64,20.21,53.18,12.92
19126,3272.49,19.72,51.95,13.17
19127,3272.49,19.72,51.95,13.17
19128,3254.84,20.64,52.64,12.95
19129,3237.36,20.21,51.68,13.21
19130,3245.52,20.12,52.11,13.13
19131,3272.51,20.35,52.06,13.11
19132,3305.95,20.37,53.47,12.73
19133,3283.62,20.41,53.42,12.74
19134,3262.45,19.87,51.59,13.06
19135,3262.45,19.87,51.59,13.06
19136,3251.27,20.14,52.01,13.11
19137,3226.53,19.84,52.36,13.16
19138,3226.49,19.96,52.39,13.12
19139,3258.01,20.08,51.81,13.22
19140,3310.27,20.1,53.08,12.81
19141,3280.65,20.18,53.26,12.83
19142,3235.49,19.88,52.16,12.96
19143,3235.49,19.88,52.16,12.96
19144,3235.39,20.42,52.4,13.02
19145,3214.09,19.73,52.19,13.3
19146,3222.19,19.65,51.51,13.35
19147,3250.01,20.13,51.79,13.19
19148,3287.75,20.17,52.96,12.78
19149,3258.14,20.3,53.57,12.74
19150,2848.65,18.97,52.42,12.8
19151,2848.65,18.97,52.42,12.8
19152,3215.24,20.44,52.67,12.94
19153,3195.86,19.74,52.39,13.24
19154,3196.54,19.72,51.89,13.26
19155,3213.97,20.05,52.05,13.2
19156,3270.2,20.15,53.44,12.76
19157,3228.75,20.18,53.52,12.8
19158,3189.95,19.77,52.12,12.92
19159,3189.95,19.77,52.12,12.92
19160,3196.26,20.57,52.76,12.88
19161,3163.66,19.6,51.72,13.33
19162,3163.7,19.74,51.99,13.21
19163,3182.66,19.88,51.93,13.22
19164,3224.12,20.0,53.55,12.78
19165,3193.13,20.0,53.91,12.79
19166,3156.18,19.79,52.74,12.84
19167,3156.18,19.79,52.74,12.84
19168,3148.41,20.39,52.7,12.88
19169,3080.65,19.68,52.05,13.24
19170,3089.22,19.63,52.32,13.18
19171,3112.3,19.77,51.61,13.25
19172,3147.83,19.88,53.52,12.76
19173,3121.49,20.11,53.87,12.66
19174,3079.49,19.75,52.84,12.8
19175,3079.49,19.75,52.84,12.8
19176,3092.39,20.23,52.78,12.9
19177,3061.89,19.67,52.22,13.15
19178,3068.58,19.51,52.32,13.16
19179,3086.29,19.66,52.49,13.2
19180,3124.8,19.89,53.95,12.69
19181,3092.94,20.03,54.33,12.62
19182,3051.04,19.54,52.57,12.83
19183,3051.04,19.54,52.57,12.83
19184,3061.54,20.26,53.43,12.74
19185,3029.7,19.51,53.14,13.07
19186,3054.22,19.43,53.19,13.03
19187,3054.38,19.62,53.6,13.0
19188,3121.61,19.75,54.58,12.61
19189,3070.87,19.79,54.95,12.55
19190,3047.27,19.66,53.76,12.6
19191,3047.27,19.66,53.76,12.6
19192,3077.66,20.14,53.74,12.67
19193,3054.56,19.52,53.85,12.86
19194,3058.42,19.31,54.02,12.86
19195,3088.13,19.29,53.79,12.98
19196,3136.16,19.4,55.08,12.48
19197,3089.46,19.21,55.73,12.49
19198,3038.92,18.44,55.25,12.65
19199,3038.92,18.44,55.25,12.65
19200,3084.06,20.73,57.65,12.0
19201,3084.06,20.73,57.65,12.0
19202,3098.07,20.08,56.96,12.3
19203,3102.57,19.85,56.67,12.55
19204,3146.65,19.78,58.15,12.22
19205,3123.93,19.83,57.8,12.27
19206,3146.11,19.63,57.43,12.34
19207,3146.11,19.63,57.43,12.34
19208,3074.4,20.05,56.22,12.47
19209,3069.54,19.58,56.04,12.69
19210,3071.28,19.36,55.55,12.74
19211,3093.59,19.39,55.66,12.89
19212,3129.4,19.6,56.85,12.43
19213,3130.25,19.83,56.94,12.38
19214,3136.73,19.52,56.11,12.58
19215,3136.73,19.52,56.11,12.58
19216,3063.9,20.16,56.05,12.52
19217,3071.11,19.66,55.16,12.76
19218,3061.02,19.46,55.03,12.82
19219,3084.74,19.62,54.2,13.01
19220,3134.53,19.61,56.09,12.52
19221,3118.78,19.72,55.93,12.54
19222,3149.18,19.62,55.67,12.62
19223,3149.18,19.62,55.67,12.62
19224,3068.65,20.1,55.18,12.64
19225,3045.44,19.74,55.21,12.79
19226,3052.36,19.53,54.6,12.88
19227,3078.49,19.59,54.22,12.99
19228,3104.27,19.61,56.06,12.57
19229,3107.08,19.85,55.69,12.55
19230,3122.9,19.57,55.75,12.64
19231,3122.9,19.57,55.75,12.64
19232,3105.75,20.23,54.57,12.68
19233,3054.93,19.78,54.12,12.96
19234,3083.34,19.51,54.08,12.94
19235,3094.69,19.75,53.64,13.05
19236,3146.79,19.78,55.39,12.63
19237,3135.37,19.84,55.62,12.57
19238,3159.58,19.69,54.87,12.69
19239,3159.58,19.69,54.87,12.69
19240,3077.84,20.32,53.94,12.74
19241,3071.82,19.69,54.2,12.9
19242,3090.29,19.63,53.68,12.98
19243,3102.33,19.82,53.75,13.03
19244,3147.42,19.9,55.23,12.6
19245,3140.35,19.88,54.98,12.65
19246,3160.08,19.64,54.83,12.73
19247,3160.08,19.64,54.83,12.73
19248,3094.26,20.31,54.01,12.75
19249,3066.62,19.91,54.36,12.82
19250,3080.87,19.66,53.76,12.86
19251,3112.97,19.87,53.24,13.06
19252,3168.5,20.02,55.19,12.52
19253,3144.65,20.0,54.76,12.59
19254,3165.66,19.67,54.52,12.75
19255,3165.66,19.67,54.52,12.75
19256,3103.87,20.34,54.02,12.75
19257,3098.53,19.99,54.14,12.79
19258,3087.14,19.81,53.28,12.92
19259,3117.4,20.05,53.4,12.93
19260,3162.12,20.17,54.99,12.49
19261,3160.54,20.19,54.89,12.49
19262,3168.88,19.84,54.77,12.64
19263,3168.88,19.84,54.77,12.64
19264,3095.46,20.0,53.72,12.8
19265,3091.15,19.52,54.28,12.91
19266,3111.0,19.61,53.67,12.92
19267,3137.43,19.96,53.36,12.95
19268,3178.55,20.02,55.14,12.52
19269,3182.56,20.13,55.24,12.49
19270,3191.16,19.97,55.11,12.55
19271,3191.16,19.97,55.11,12.55
19272,3136.03,20.17,53.81,12.79
19273,3134.73,19.6,53.83,13.02
19274,3132.33,19.64,53.28,13.05
19275,3159.66,19.9,52.79,13.08
19276,3207.11,19.98,54.75,12.59
19277,3187.74,20.18,55.08,12.5
19278,3222.78,19.93,54.68,12.63
19279,3222.78,19.93,54.68,12.63
19280,3156.88,20.07,54.11,12.84
19281,3155.88,19.64,53.86,13.03
19282,3152.4,19.6,53.32,13.04
19283,3167.87,19.87,53.31,13.05
19284,3224.85,19.99,55.27,12.5
19285,3189.05,20.09,55.49,12.53
19286,3218.36,19.91,54.59,12.63
19287,3218.36,19.91,54.59,12.63
19288,3174.99,20.3,54.15,12.75
19289,3168.26,19.76,53.97,12.98
19290,3169.86,19.6,53.47,13.03
19291,3186.81,19.91,53.49,13.04
19292,3233.0,19.97,55.09,12.57
19293,3220.12,20.08,55.32,12.53
19294,3247.16,20.01,55.06,12.56
19295,3247.16,20.01,55.06,12.56
19296,3192.44,20.38,54.44,12.67
19297,3173.52,19.69,53.91,12.98
19298,3154.24,19.74,54.33,12.87
19299,3200.33,19.81,53.97,13.02
19300,3227.16,19.9,55.36,12.56
19301,3207.53,20.09,55.51,12.48
19302,3227.73,19.96,55.18,12.59
19303,3227.73,19.96,55.18,12.59
19304,3180.54,20.3,54.72,12.62
19305,3175.38,19.62,53.96,13.01
19306,3180.56,19.67,54.2,12.9
19307,3191.66,19.66,53.23,13.11
19308,3235.79,19.9,55.33,12.51
19309,3218.52,19.89,55.53,12.52
19310,3219.27,19.8,55.5,12.53
19311,3219.27,19.8,55.5,12.53
19312,3178.45,20.28,55.05,12.58
19313,3164.2,19.6,54.86,12.84
19314,3188.31,19.53,54.36,12.85
19315,3186.46,19.53,54.11,13.03
19316,3214.05,19.74,56.19,12.45
19317,3201.31,19.79,55.99,12.49
19318,3211.64,19.82,56.06,12.42
19319,3211.64,19.82,56.06,12.42
19320,3181.42,20.21,55.21,12.5
19321,3175.19,19.69,55.68,12.62
19322,3165.08,19.41,55.61,12.68
19323,3192.9,19.33,54.96,12.88
19324,3212.54,19.44,57.2,12.32
19325,3186.15,19.25,57.19,12.42
19326,3204.0,18.66,57.28,12.54
19327,3204.0,18.66,57.28,12.54
19328,3015.96,20.89,56.91,12.34
19329,3015.96,20.89,56.91,12.34
19330,3008.94,20.04,55.58,12.77
19331,3024.67,19.8,54.63,13.06
19332,3071.32,19.8,56.12,12.71
19333,3053.81,19.89,56.07,12.69
19334,3087.24,19.54,55.42,12.91
19335,3087.24,19.54,55.42,12.91
19336,3108.35,20.2,54.52,12.96
19337,3050.26,19.71,54.87,13.11
19338,3046.98,19.35,53.62,13.34
19339,3051.25,19.5,53.76,13.38
19340,3101.09,19.65,55.13,12.9
19341,3080.28,19.85,55.68,12.78
19342,3137.82,19.56,54.5,13.0
19343,3137.82,19.56,54.5,13.0
19344,3121.81,20.31,53.46,13.06
19345,3063.66,19.72,53.45,13.3
19346,3073.74,19.41,53.2,13.43
19347,3088.57,19.68,52.48,13.49
19348,3144.17,19.73,54.49,13.0
19349,3112.64,19.77,54.6,12.95
19350,3167.65,19.78,54.43,12.97
19351,3167.65,19.78,54.43,12.97
19352,3170.79,20.44,53.59,12.99
19353,3097.74,19.9,53.34,13.26
19354,3093.04,19.74,52.85,13.34
19355,3110.34,19.73,52.35,13.53
19356,3159.46,19.76,54.08,13.07
19357,3129.14,19.93,54.04,13.01
19358,3180.52,19.72,53.34,13.16
19359,3180.52,19.72,53.34,13.16
19360,3205.84,20.6,53.0,13.05
19361,3152.06,19.87,52.24,13.42
19362,3145.81,19.73,52.23,13.45
19363,3149.3,19.93,51.81,13.55
19364,3195.46,19.83,52.91,13.2
19365,3170.61,20.01,53.3,13.12
19366,3221.88,19.82,52.95,13.19
19367,3221.88,19.82,52.95,13.19
19368,3236.32,20.62,52.65,13.13
19369,3167.51,19.97,52.05,13.47
19370,3153.68,19.85,51.47,13.56
19371,3163.39,20.06,51.78,13.57
19372,3218.36,19.97,53.07,13.11
19373,3186.59,20.12,52.86,13.09
19374,3248.39,19.93,52.67,13.23
19375,3248.39,19.93,52.67,13.23
19376,3248.49,20.67,52.64,13.16
19377,3184.78,20.02,52.25,13.44
19378,3177.76,19.98,51.55,13.48
19379,3187.85,20.19,51.09,13.55
19380,3248.31,20.16,53.37,13.02
19381,3217.58,20.11,53.01,13.12
19382,3262.27,19.99,52.52,13.18
19383,3262.27,19.99,52.52,13.18
19384,3258.05,20.77,52.19,13.17
19385,3172.66,20.04,51.93,13.43
19386,3193.24,20.25,51.96,13.32
19387,3188.35,20.22,51.16,13.56
19388,3235.56,20.21,53.02,13.03
19389,3192.13,20.25,52.91,13.11
19390,3239.89,20.07,52.45,13.13
19391,3239.89,20.07,52.45,13.13
19392,3270.93,20.34,52.43,13.2
19393,3219.6,19.86,52.24,13.43
19394,3212.52,19.84,52.2,13.44
19395,3206.93,19.9,51.52,13.59
19396,3259.89,20.15,53.87,12.96
19397,3245.47,20.23,53.53,12.97
19398,3271.36,19.98,53.66,12.97
19399,3271.36,19.98,53.66,12.97
19400,3285.45,20.54,52.71,13.16
19401,3219.84,19.88,52.38,13.45
19402,3225.41,19.72,51.6,13.58
19403,3226.94,19.94,51.34,13.62
19404,3272.79,20.04,53.29,13.09
19405,3234.58,20.1,53.65,13.04
19406,3277.03,20.05,53.11,13.11
19407,3277.03,20.05,53.11,13.11
19408,3289.13,20.58,52.43,13.18
19409,3219.32,19.77,52.19,13.51
19410,3220.16,19.6,51.58,13.64
19411,3207.15,19.89,51.64,13.58
19412,3274.15,20.13,53.91,12.93
19413,3234.59,20.16,53.9,12.98
19414,3278.69,19.93,53.76,13.07
19415,3278.69,19.93,53.76,13.07
19416,3279.76,20.49,52.94,13.14
19417,3234.61,19.81,52.5,13.49
19418,3216.83,19.69,51.96,13.54
19419,3237.41,19.87,51.85,13.59
19420,3285.31,19.92,53.91,13.06
19421,3238.53,20.06,54.1,12.98
19422,3272.51,20.05,54.08,12.94
19423,3272.51,20.05,54.08,12.94
19424,3305.22,20.57,53.31,13.07
19425,3219.57,19.62,52.83,13.51
19426,3226.43,19.75,52.61,13.45
19427,3213.71,19.76,51.97,13.61
19428,3273.62,19.86,54.46,12.98
19429,3246.18,20.01,54.49,12.93
19430,3288.65,19.86,53.91,13.04
19431,3288.65,19.86,53.91,13.04
19432,3315.73,20.3,53.26,13.16
19433,3266.12,19.63,53.07,13.46
19434,3233.17,19.53,53.03,13.46
19435,3242.89,19.71,52.72,13.54
19436,3303.09,19.92,54.56,12.92
19437,3248.66,19.94,55.35,12.87
19438,3313.07,19.81,54.7,12.98
19439,3313.07,19.81,54.7,12.98
19440,3325.55,20.47,54.48,12.93
19441,3253.04,19.51,53.92,13.37
19442,3234.27,19.54,53.63,13.36
19443,3229.29,19.54,53.35,13.48
19444,3272.92,19.75,55.42,12.89
19445,3241.29,19.68,55.7,12.88
19446,3290.75,19.81,55.56,12.84
19447,3290.75,19.81,55.56,12.84
19448,3315.02,20.22,54.84,12.9
19449,3254.42,19.43,54.38,13.26
19450,3232.55,19.42,54.42,13.22
19451,3213.98,19.34,54.12,13.34
19452,3269.15,19.43,56.33,12.78
19453,3214.77,19.27,55.8,12.86
19454,3195.12,18.84,53.71,13.07
19455,3195.12,18.84,53.71,13.07
19456,2771.69,19.79,59.5,12.29
19457,2771.69,19.79,59.5,12.29
19458,2812.19,19.46,58.91,12.43
19459,2819.91,19.08,58.77,12.73
19460,2847.38,19.1,59.97,12.43
19461,2847.23,19.12,59.92,12.44
19462,2886.28,19.23,59.54,12.45
19463,2886.28,19.23,59.54,12.45
19464,2826.55,19.32,59.07,12.64
19465,2758.48,18.89,58.86,12.89
19466,2793.77,18.89,58.59,12.82
19467,2793.27,18.86,58.27,12.99
19468,2828.59,18.92,59.11,12.64
19469,2823.74,19.1,59.39,12.56
19470,2878.19,18.94,58.75,12.68
19471,2878.19,18.94,58.75,12.68
19472,2860.81,19.61,58.19,12.66
19473,2787.73,18.88,57.93,13.01
19474,2809.73,18.89,57.41,12.99
19475,2800.16,18.98,56.84,13.13
19476,2852.14,19.01,58.95,12.65
19477,2832.6,19.07,58.64,12.69
19478,2888.97,19.04,58.59,12.71
19479,2888.97,19.04,58.59,12.71
19480,2854.65,19.56,57.56,12.81
19481,2802.51,19.14,56.91,13.06
19482,2819.58,18.97,56.3,13.14
19483,2820.21,18.99,56.58,13.19
19484,2849.97,19.07,58.04,12.78
19485,2843.74,19.15,58.32,12.77
19486,2894.49,19.12,58.13,12.79
19487,2894.49,19.12,58.13,12.79
19488,2913.82,19.64,56.85,12.93
19489,2849.73,19.14,56.24,13.15
19490,2866.38,19.07,56.25,13.16
19491,2855.18,19.13,55.68,13.3
19492,2909.46,19.22,57.79,12.82
19493,2907.41,19.28,58.07,12.72
19494,2949.81,19.12,57.9,12.84
19495,2949.81,19.12,57.9,12.84
19496,2925.6,19.69,56.77,12.93
19497,2862.72,19.17,55.98,13.2
19498,2876.8,19.18,55.74,13.18
19499,2883.56,19.25,55.61,13.28
19500,2916.08,19.32,56.93,12.89
19501,2912.66,19.32,57.93,12.81
19502,2954.18,19.11,57.4,12.93
19503,2954.18,19.11,57.4,12.93
19504,2934.45,19.83,56.51,12.94
19505,2885.1,19.48,55.77,13.19
19506,2904.14,19.36,55.87,13.16
19507,2909.26,19.31,54.83,13.39
19508,2942.59,19.33,56.43,12.93
19509,2930.65,19.41,56.83,12.89
19510,2975.57,19.29,57.21,12.92
19511,2975.57,19.29,57.21,12.92
19512,2940.79,19.65,56.06,13.08
19513,2883.1,19.46,55.94,13.16
19514,2899.34,19.27,55.02,13.29
19515,2909.87,19.45,54.3,13.41
19516,2937.65,19.43,56.52,12.93
19517,2908.8,19.57,57.1,12.81
19518,2954.96,19.29,56.73,12.93
19519,2954.96,19.29,56.73,12.93
19520,2939.81,19.52,55.56,13.14
19521,2889.53,18.99,55.64,13.35
19522,2902.16,19.14,55.33,13.28
19523,2896.18,19.34,55.29,13.33
19524,2943.94,19.4,56.28,12.96
19525,2926.2,19.67,57.23,12.82
19526,2987.7,19.36,56.37,12.98
19527,2987.7,19.36,56.37,12.98
19528,2948.72,19.68,56.1,13.07
19529,2893.38,18.99,54.66,13.48
19530,2904.08,19.03,54.88,13.41
19531,2906.94,19.35,54.93,13.37
19532,2943.52,19.46,56.78,12.9
19533,2914.46,19.57,56.65,12.87
19534,2969.14,19.49,56.76,12.89
19535,2969.14,19.49,56.76,12.89
19536,2949.96,19.63,56.06,13.12
19537,2897.68,19.11,55.21,13.42
19538,2907.53,19.1,54.98,13.37
19539,2907.5,19.3,54.42,13.5
19540,2949.94,19.46,56.54,12.93
19541,2926.03,19.53,57.31,12.83
19542,2970.14,19.45,57.03,12.88
19543,2970.14,19.45,57.03,12.88
